Command line
Loss = 1.8214e+00, PNorm = 1607.0639, GNorm = 2.2735, lr_0 = 3.4753e-04
Loss = 1.7290e+00, PNorm = 1607.1413, GNorm = 2.5965, lr_0 = 3.4746e-04
Loss = 1.9335e+00, PNorm = 1607.2248, GNorm = 2.9076, lr_0 = 3.4739e-04
Loss = 1.7419e+00, PNorm = 1607.2894, GNorm = 2.8178, lr_0 = 3.4732e-04
Loss = 1.6494e+00, PNorm = 1607.3418, GNorm = 2.0523, lr_0 = 3.4725e-04
Loss = 1.8783e+00, PNorm = 1607.3844, GNorm = 2.2084, lr_0 = 3.4718e-04
Loss = 1.8603e+00, PNorm = 1607.4284, GNorm = 2.8596, lr_0 = 3.4712e-04
Loss = 1.9351e+00, PNorm = 1607.4862, GNorm = 2.0901, lr_0 = 3.4705e-04
Loss = 1.7797e+00, PNorm = 1607.5441, GNorm = 2.2950, lr_0 = 3.4698e-04
Loss = 1.7662e+00, PNorm = 1607.5932, GNorm = 2.1015, lr_0 = 3.4691e-04
Loss = 1.9719e+00, PNorm = 1607.6570, GNorm = 2.3426, lr_0 = 3.4684e-04
Loss = 1.7395e+00, PNorm = 1607.7167, GNorm = 2.1252, lr_0 = 3.4678e-04
Loss = 1.8966e+00, PNorm = 1607.7676, GNorm = 2.6485, lr_0 = 3.4671e-04
Loss = 1.9888e+00, PNorm = 1607.8260, GNorm = 2.2945, lr_0 = 3.4664e-04
Loss = 1.9055e+00, PNorm = 1607.8953, GNorm = 2.3378, lr_0 = 3.4657e-04
Loss = 1.8029e+00, PNorm = 1607.9715, GNorm = 2.6069, lr_0 = 3.4651e-04
Loss = 1.7691e+00, PNorm = 1608.0485, GNorm = 2.3452, lr_0 = 3.4644e-04
Loss = 1.8782e+00, PNorm = 1608.1034, GNorm = 2.7921, lr_0 = 3.4637e-04
Loss = 1.8962e+00, PNorm = 1608.1542, GNorm = 2.3151, lr_0 = 3.4630e-04
Loss = 1.8199e+00, PNorm = 1608.2043, GNorm = 2.3435, lr_0 = 3.4623e-04
Loss = 1.8570e+00, PNorm = 1608.2515, GNorm = 2.0864, lr_0 = 3.4617e-04
Loss = 1.7238e+00, PNorm = 1608.2969, GNorm = 2.2219, lr_0 = 3.4610e-04
Loss = 1.9374e+00, PNorm = 1608.3462, GNorm = 2.4412, lr_0 = 3.4603e-04
Loss = 1.8765e+00, PNorm = 1608.4088, GNorm = 2.2949, lr_0 = 3.4596e-04
Loss = 1.9078e+00, PNorm = 1608.4666, GNorm = 2.4471, lr_0 = 3.4590e-04
Loss = 1.8879e+00, PNorm = 1608.5209, GNorm = 2.2235, lr_0 = 3.4583e-04
Loss = 1.9263e+00, PNorm = 1608.5710, GNorm = 2.3761, lr_0 = 3.4576e-04
Loss = 1.8538e+00, PNorm = 1608.6290, GNorm = 2.3207, lr_0 = 3.4569e-04
Loss = 1.8893e+00, PNorm = 1608.7079, GNorm = 2.2714, lr_0 = 3.4562e-04
Loss = 1.9702e+00, PNorm = 1608.7799, GNorm = 2.4286, lr_0 = 3.4556e-04
Loss = 1.8537e+00, PNorm = 1608.8552, GNorm = 2.2628, lr_0 = 3.4549e-04
Loss = 1.7646e+00, PNorm = 1608.9265, GNorm = 2.3723, lr_0 = 3.4542e-04
Loss = 2.0109e+00, PNorm = 1608.9770, GNorm = 2.7211, lr_0 = 3.4535e-04
Loss = 1.8293e+00, PNorm = 1609.0304, GNorm = 2.6654, lr_0 = 3.4529e-04
Loss = 1.9183e+00, PNorm = 1609.0925, GNorm = 2.5138, lr_0 = 3.4522e-04
Loss = 1.9282e+00, PNorm = 1609.1442, GNorm = 2.4497, lr_0 = 3.4515e-04
Loss = 1.8236e+00, PNorm = 1609.1965, GNorm = 2.2831, lr_0 = 3.4508e-04
Loss = 1.9397e+00, PNorm = 1609.2584, GNorm = 2.2010, lr_0 = 3.4502e-04
Loss = 1.8687e+00, PNorm = 1609.3157, GNorm = 2.3795, lr_0 = 3.4495e-04
Loss = 1.7376e+00, PNorm = 1609.3699, GNorm = 2.1440, lr_0 = 3.4488e-04
Loss = 1.8777e+00, PNorm = 1609.4360, GNorm = 2.3642, lr_0 = 3.4481e-04
Loss = 1.8255e+00, PNorm = 1609.4963, GNorm = 2.5778, lr_0 = 3.4475e-04
Loss = 1.6184e+00, PNorm = 1609.5455, GNorm = 1.7904, lr_0 = 3.4468e-04
Loss = 1.8595e+00, PNorm = 1609.5940, GNorm = 2.4028, lr_0 = 3.4461e-04
Loss = 1.8814e+00, PNorm = 1609.6474, GNorm = 1.8538, lr_0 = 3.4454e-04
Loss = 1.9529e+00, PNorm = 1609.7108, GNorm = 2.8842, lr_0 = 3.4448e-04
Loss = 1.7361e+00, PNorm = 1609.7774, GNorm = 2.9154, lr_0 = 3.4441e-04
Loss = 1.7808e+00, PNorm = 1609.8364, GNorm = 2.6398, lr_0 = 3.4434e-04
Loss = 1.8993e+00, PNorm = 1609.8927, GNorm = 2.4125, lr_0 = 3.4427e-04
Loss = 1.7887e+00, PNorm = 1609.9564, GNorm = 3.0329, lr_0 = 3.4421e-04
Loss = 1.8310e+00, PNorm = 1610.0279, GNorm = 2.0677, lr_0 = 3.4414e-04
Loss = 1.9366e+00, PNorm = 1610.0983, GNorm = 2.3993, lr_0 = 3.4407e-04
Loss = 1.8156e+00, PNorm = 1610.1668, GNorm = 2.4610, lr_0 = 3.4400e-04
Loss = 1.9837e+00, PNorm = 1610.2281, GNorm = 2.6458, lr_0 = 3.4394e-04
Loss = 1.8213e+00, PNorm = 1610.2851, GNorm = 4.5999, lr_0 = 3.4387e-04
Loss = 1.7171e+00, PNorm = 1610.3373, GNorm = 2.3398, lr_0 = 3.4380e-04
Loss = 1.8677e+00, PNorm = 1610.3813, GNorm = 2.0025, lr_0 = 3.4373e-04
Loss = 1.9161e+00, PNorm = 1610.4298, GNorm = 2.4893, lr_0 = 3.4367e-04
Loss = 1.6631e+00, PNorm = 1610.4771, GNorm = 1.8409, lr_0 = 3.4360e-04
Loss = 1.7898e+00, PNorm = 1610.5219, GNorm = 2.9738, lr_0 = 3.4353e-04
Loss = 1.7684e+00, PNorm = 1610.5662, GNorm = 3.3489, lr_0 = 3.4346e-04
Loss = 1.8850e+00, PNorm = 1610.6097, GNorm = 2.1800, lr_0 = 3.4340e-04
Loss = 1.8825e+00, PNorm = 1610.6560, GNorm = 2.4017, lr_0 = 3.4333e-04
Loss = 1.8349e+00, PNorm = 1610.7227, GNorm = 2.2883, lr_0 = 3.4326e-04
Loss = 1.8968e+00, PNorm = 1610.7916, GNorm = 2.1657, lr_0 = 3.4320e-04
Loss = 1.9338e+00, PNorm = 1610.8498, GNorm = 2.0006, lr_0 = 3.4313e-04
Loss = 1.6405e+00, PNorm = 1610.9082, GNorm = 2.4037, lr_0 = 3.4306e-04
Loss = 1.8232e+00, PNorm = 1610.9773, GNorm = 2.1897, lr_0 = 3.4299e-04
Loss = 1.7541e+00, PNorm = 1611.0436, GNorm = 2.6146, lr_0 = 3.4293e-04
Loss = 1.7912e+00, PNorm = 1611.1021, GNorm = 2.2493, lr_0 = 3.4286e-04
Loss = 1.8039e+00, PNorm = 1611.1532, GNorm = 2.7705, lr_0 = 3.4279e-04
Loss = 1.9771e+00, PNorm = 1611.2092, GNorm = 2.4724, lr_0 = 3.4273e-04
Loss = 1.8165e+00, PNorm = 1611.2673, GNorm = 2.3885, lr_0 = 3.4266e-04
Loss = 1.8430e+00, PNorm = 1611.3216, GNorm = 2.0771, lr_0 = 3.4259e-04
Loss = 1.8117e+00, PNorm = 1611.3761, GNorm = 2.0527, lr_0 = 3.4252e-04
Loss = 1.9530e+00, PNorm = 1611.4319, GNorm = 1.7217, lr_0 = 3.4246e-04
Loss = 1.9772e+00, PNorm = 1611.5008, GNorm = 2.4112, lr_0 = 3.4239e-04
Loss = 1.8401e+00, PNorm = 1611.5753, GNorm = 2.3314, lr_0 = 3.4232e-04
Loss = 1.8444e+00, PNorm = 1611.6677, GNorm = 2.4785, lr_0 = 3.4226e-04
Loss = 1.8225e+00, PNorm = 1611.7523, GNorm = 2.2046, lr_0 = 3.4219e-04
Loss = 1.9226e+00, PNorm = 1611.8272, GNorm = 3.6473, lr_0 = 3.4212e-04
Loss = 2.0328e+00, PNorm = 1611.8986, GNorm = 3.3626, lr_0 = 3.4205e-04
Loss = 1.8987e+00, PNorm = 1611.9640, GNorm = 2.2290, lr_0 = 3.4199e-04
Loss = 1.7572e+00, PNorm = 1612.0233, GNorm = 2.1399, lr_0 = 3.4192e-04
Loss = 1.8637e+00, PNorm = 1612.0835, GNorm = 2.7532, lr_0 = 3.4185e-04
Loss = 1.7907e+00, PNorm = 1612.1342, GNorm = 2.1429, lr_0 = 3.4179e-04
Loss = 1.8016e+00, PNorm = 1612.1977, GNorm = 2.4948, lr_0 = 3.4172e-04
Loss = 1.7812e+00, PNorm = 1612.2625, GNorm = 2.3470, lr_0 = 3.4165e-04
Loss = 1.6045e+00, PNorm = 1612.3149, GNorm = 2.9654, lr_0 = 3.4159e-04
Loss = 1.7940e+00, PNorm = 1612.3633, GNorm = 2.2381, lr_0 = 3.4152e-04
Loss = 1.7355e+00, PNorm = 1612.4119, GNorm = 2.2022, lr_0 = 3.4145e-04
Loss = 1.7669e+00, PNorm = 1612.4672, GNorm = 2.5530, lr_0 = 3.4139e-04
Loss = 2.0327e+00, PNorm = 1612.5151, GNorm = 3.1737, lr_0 = 3.4132e-04
Loss = 1.8945e+00, PNorm = 1612.5616, GNorm = 3.2902, lr_0 = 3.4125e-04
Loss = 1.7403e+00, PNorm = 1612.6157, GNorm = 2.5444, lr_0 = 3.4118e-04
Loss = 1.9464e+00, PNorm = 1612.6679, GNorm = 2.8570, lr_0 = 3.4112e-04
Loss = 1.7574e+00, PNorm = 1612.7141, GNorm = 2.2370, lr_0 = 3.4105e-04
Loss = 1.9526e+00, PNorm = 1612.7704, GNorm = 2.1205, lr_0 = 3.4098e-04
Loss = 1.6482e+00, PNorm = 1612.8184, GNorm = 2.1955, lr_0 = 3.4092e-04
Loss = 1.7611e+00, PNorm = 1612.8674, GNorm = 2.1957, lr_0 = 3.4085e-04
Loss = 1.9210e+00, PNorm = 1612.9222, GNorm = 2.1179, lr_0 = 3.4078e-04
Loss = 1.8448e+00, PNorm = 1612.9721, GNorm = 2.3247, lr_0 = 3.4072e-04
Loss = 1.8532e+00, PNorm = 1613.0242, GNorm = 2.7952, lr_0 = 3.4065e-04
Loss = 1.8889e+00, PNorm = 1613.0795, GNorm = 2.5404, lr_0 = 3.4058e-04
Loss = 1.9599e+00, PNorm = 1613.1375, GNorm = 2.3705, lr_0 = 3.4052e-04
Loss = 1.8239e+00, PNorm = 1613.2003, GNorm = 2.6314, lr_0 = 3.4045e-04
Loss = 1.6901e+00, PNorm = 1613.2659, GNorm = 2.0569, lr_0 = 3.4038e-04
Loss = 1.8636e+00, PNorm = 1613.3315, GNorm = 4.2377, lr_0 = 3.4032e-04
Loss = 1.8392e+00, PNorm = 1613.4554, GNorm = 2.7494, lr_0 = 3.4025e-04
Loss = 1.8590e+00, PNorm = 1613.5454, GNorm = 2.3455, lr_0 = 3.4018e-04
Loss = 1.7659e+00, PNorm = 1613.6174, GNorm = 2.0894, lr_0 = 3.4012e-04
Loss = 1.9798e+00, PNorm = 1613.6942, GNorm = 2.5436, lr_0 = 3.4005e-04
Loss = 1.8626e+00, PNorm = 1613.7678, GNorm = 2.9103, lr_0 = 3.3998e-04
Loss = 1.9448e+00, PNorm = 1613.8437, GNorm = 2.5480, lr_0 = 3.3992e-04
Loss = 1.8010e+00, PNorm = 1613.9156, GNorm = 2.8123, lr_0 = 3.3985e-04
Loss = 1.9808e+00, PNorm = 1613.9736, GNorm = 2.5336, lr_0 = 3.3978e-04
Loss = 1.9032e+00, PNorm = 1614.0318, GNorm = 2.5226, lr_0 = 3.3972e-04
Loss = 1.8642e+00, PNorm = 1614.0921, GNorm = 2.7611, lr_0 = 3.3965e-04
Loss = 1.8877e+00, PNorm = 1614.1485, GNorm = 2.5703, lr_0 = 3.3958e-04
Loss = 1.7410e+00, PNorm = 1614.1988, GNorm = 2.1253, lr_0 = 3.3952e-04
Loss = 1.8004e+00, PNorm = 1614.2523, GNorm = 2.3338, lr_0 = 3.3945e-04
Loss = 1.6660e+00, PNorm = 1614.3052, GNorm = 2.3339, lr_0 = 3.3939e-04
Loss = 1.9678e+00, PNorm = 1614.3560, GNorm = 3.0269, lr_0 = 3.3932e-04
Loss = 1.8351e+00, PNorm = 1614.4121, GNorm = 2.5948, lr_0 = 3.3925e-04
Loss = 1.6854e+00, PNorm = 1614.4608, GNorm = 2.4339, lr_0 = 3.3919e-04
Loss = 1.8274e+00, PNorm = 1614.5119, GNorm = 2.0417, lr_0 = 3.3912e-04
Loss = 1.7993e+00, PNorm = 1614.5635, GNorm = 2.2026, lr_0 = 3.3905e-04
Loss = 1.8913e+00, PNorm = 1614.6154, GNorm = 2.4439, lr_0 = 3.3899e-04
Loss = 1.8499e+00, PNorm = 1614.6613, GNorm = 1.7510, lr_0 = 3.3892e-04
Loss = 1.7616e+00, PNorm = 1614.7112, GNorm = 2.2295, lr_0 = 3.3885e-04
Loss = 1.7113e+00, PNorm = 1614.7649, GNorm = 2.2066, lr_0 = 3.3879e-04
Loss = 1.8612e+00, PNorm = 1614.8119, GNorm = 2.6759, lr_0 = 3.3872e-04
Loss = 1.8408e+00, PNorm = 1614.8568, GNorm = 2.4366, lr_0 = 3.3865e-04
Loss = 1.9524e+00, PNorm = 1614.9062, GNorm = 2.3995, lr_0 = 3.3859e-04
Loss = 1.8605e+00, PNorm = 1614.9805, GNorm = 3.0295, lr_0 = 3.3852e-04
Loss = 1.7203e+00, PNorm = 1615.0448, GNorm = 2.1373, lr_0 = 3.3846e-04
Loss = 1.7023e+00, PNorm = 1615.1280, GNorm = 2.1103, lr_0 = 3.3839e-04
Loss = 1.8397e+00, PNorm = 1615.1877, GNorm = 2.0666, lr_0 = 3.3832e-04
Loss = 1.8568e+00, PNorm = 1615.2371, GNorm = 1.8667, lr_0 = 3.3826e-04
Loss = 1.7771e+00, PNorm = 1615.2987, GNorm = 2.3207, lr_0 = 3.3819e-04
Loss = 1.7517e+00, PNorm = 1615.3580, GNorm = 2.0452, lr_0 = 3.3812e-04
Loss = 1.8225e+00, PNorm = 1615.4217, GNorm = 2.1844, lr_0 = 3.3806e-04
Loss = 1.9540e+00, PNorm = 1615.4825, GNorm = 2.7834, lr_0 = 3.3799e-04
Loss = 1.8643e+00, PNorm = 1615.5414, GNorm = 2.7959, lr_0 = 3.3793e-04
Loss = 1.7808e+00, PNorm = 1615.6061, GNorm = 2.5794, lr_0 = 3.3786e-04
Loss = 1.7467e+00, PNorm = 1615.6666, GNorm = 1.9749, lr_0 = 3.3779e-04
Loss = 1.9060e+00, PNorm = 1615.7204, GNorm = 3.5307, lr_0 = 3.3773e-04
Loss = 1.8525e+00, PNorm = 1615.7719, GNorm = 2.2506, lr_0 = 3.3766e-04
Loss = 1.9474e+00, PNorm = 1615.8175, GNorm = 2.6063, lr_0 = 3.3759e-04
Loss = 1.8026e+00, PNorm = 1615.8777, GNorm = 2.3675, lr_0 = 3.3753e-04
Loss = 1.8226e+00, PNorm = 1615.9443, GNorm = 2.3433, lr_0 = 3.3746e-04
Loss = 1.7212e+00, PNorm = 1616.0174, GNorm = 2.1595, lr_0 = 3.3740e-04
Loss = 1.7010e+00, PNorm = 1616.0721, GNorm = 2.1696, lr_0 = 3.3733e-04
Loss = 1.7950e+00, PNorm = 1616.1271, GNorm = 2.8990, lr_0 = 3.3726e-04
Loss = 1.7800e+00, PNorm = 1616.1812, GNorm = 2.3054, lr_0 = 3.3720e-04
Loss = 1.9054e+00, PNorm = 1616.2312, GNorm = 2.0315, lr_0 = 3.3713e-04
Loss = 1.9420e+00, PNorm = 1616.2809, GNorm = 2.3035, lr_0 = 3.3707e-04
Loss = 1.9227e+00, PNorm = 1616.3340, GNorm = 3.2046, lr_0 = 3.3700e-04
Loss = 1.8480e+00, PNorm = 1616.3872, GNorm = 1.9390, lr_0 = 3.3693e-04
Loss = 1.8961e+00, PNorm = 1616.4481, GNorm = 3.0648, lr_0 = 3.3687e-04
Loss = 1.9356e+00, PNorm = 1616.5087, GNorm = 2.4935, lr_0 = 3.3680e-04
Loss = 1.8615e+00, PNorm = 1616.5690, GNorm = 2.3142, lr_0 = 3.3674e-04
Loss = 1.7729e+00, PNorm = 1616.6241, GNorm = 2.9412, lr_0 = 3.3667e-04
Loss = 1.9014e+00, PNorm = 1616.6890, GNorm = 2.2553, lr_0 = 3.3660e-04
Loss = 1.8125e+00, PNorm = 1616.7533, GNorm = 2.6694, lr_0 = 3.3654e-04
Loss = 1.9073e+00, PNorm = 1616.8206, GNorm = 2.5063, lr_0 = 3.3647e-04
Loss = 2.0011e+00, PNorm = 1616.8839, GNorm = 2.0759, lr_0 = 3.3641e-04
Loss = 1.8536e+00, PNorm = 1616.9438, GNorm = 2.2525, lr_0 = 3.3634e-04
Loss = 1.7455e+00, PNorm = 1617.0153, GNorm = 1.9087, lr_0 = 3.3627e-04
Loss = 1.7106e+00, PNorm = 1617.0827, GNorm = 2.0256, lr_0 = 3.3621e-04
Loss = 1.8367e+00, PNorm = 1617.1394, GNorm = 2.3432, lr_0 = 3.3614e-04
Loss = 1.7951e+00, PNorm = 1617.1877, GNorm = 2.1164, lr_0 = 3.3608e-04
Loss = 1.6633e+00, PNorm = 1617.2274, GNorm = 2.2784, lr_0 = 3.3601e-04
Loss = 2.0021e+00, PNorm = 1617.2704, GNorm = 2.7310, lr_0 = 3.3595e-04
Loss = 1.8958e+00, PNorm = 1617.3156, GNorm = 2.0933, lr_0 = 3.3588e-04
Loss = 1.9108e+00, PNorm = 1617.3856, GNorm = 2.9726, lr_0 = 3.3581e-04
Loss = 1.8028e+00, PNorm = 1617.4545, GNorm = 2.9705, lr_0 = 3.3575e-04
Loss = 1.6483e+00, PNorm = 1617.5154, GNorm = 2.1812, lr_0 = 3.3568e-04
Loss = 1.6698e+00, PNorm = 1617.5622, GNorm = 2.5127, lr_0 = 3.3562e-04
Loss = 1.8247e+00, PNorm = 1617.6276, GNorm = 2.7048, lr_0 = 3.3555e-04
Loss = 1.9331e+00, PNorm = 1617.6800, GNorm = 2.2552, lr_0 = 3.3549e-04
Loss = 1.9008e+00, PNorm = 1617.7370, GNorm = 4.7146, lr_0 = 3.3542e-04
Loss = 1.7943e+00, PNorm = 1617.7989, GNorm = 2.2913, lr_0 = 3.3535e-04
Loss = 1.7254e+00, PNorm = 1617.8535, GNorm = 2.3528, lr_0 = 3.3529e-04
Loss = 1.7318e+00, PNorm = 1617.9057, GNorm = 2.2166, lr_0 = 3.3522e-04
Loss = 1.7367e+00, PNorm = 1617.9529, GNorm = 2.1776, lr_0 = 3.3516e-04
Loss = 1.8410e+00, PNorm = 1617.9937, GNorm = 2.4494, lr_0 = 3.3509e-04
Loss = 1.8050e+00, PNorm = 1618.0331, GNorm = 2.5548, lr_0 = 3.3503e-04
Loss = 1.7929e+00, PNorm = 1618.0870, GNorm = 1.9040, lr_0 = 3.3496e-04
Loss = 1.7189e+00, PNorm = 1618.1415, GNorm = 2.8084, lr_0 = 3.3489e-04
Loss = 1.8846e+00, PNorm = 1618.1877, GNorm = 2.2146, lr_0 = 3.3483e-04
Loss = 1.9286e+00, PNorm = 1618.2348, GNorm = 3.1105, lr_0 = 3.3476e-04
Loss = 1.7785e+00, PNorm = 1618.2940, GNorm = 1.8310, lr_0 = 3.3470e-04
Loss = 1.8803e+00, PNorm = 1618.3496, GNorm = 2.4771, lr_0 = 3.3463e-04
Loss = 1.8119e+00, PNorm = 1618.4049, GNorm = 2.4957, lr_0 = 3.3457e-04
Loss = 1.9518e+00, PNorm = 1618.4647, GNorm = 2.5747, lr_0 = 3.3450e-04
Loss = 1.8568e+00, PNorm = 1618.5265, GNorm = 2.2562, lr_0 = 3.3444e-04
Loss = 1.9936e+00, PNorm = 1618.6011, GNorm = 2.2261, lr_0 = 3.3437e-04
Loss = 1.9232e+00, PNorm = 1618.6881, GNorm = 3.0778, lr_0 = 3.3430e-04
Loss = 1.7296e+00, PNorm = 1618.7623, GNorm = 2.8927, lr_0 = 3.3424e-04
Loss = 1.9629e+00, PNorm = 1618.8243, GNorm = 3.3977, lr_0 = 3.3417e-04
Loss = 1.9348e+00, PNorm = 1618.8795, GNorm = 4.7497, lr_0 = 3.3411e-04
Loss = 1.7992e+00, PNorm = 1618.9477, GNorm = 2.5397, lr_0 = 3.3404e-04
Loss = 1.7436e+00, PNorm = 1619.0124, GNorm = 2.0811, lr_0 = 3.3398e-04
Loss = 1.8624e+00, PNorm = 1619.0684, GNorm = 2.4719, lr_0 = 3.3391e-04
Loss = 1.9194e+00, PNorm = 1619.1308, GNorm = 2.2525, lr_0 = 3.3385e-04
Loss = 1.9084e+00, PNorm = 1619.2044, GNorm = 2.3320, lr_0 = 3.3378e-04
Loss = 1.9636e+00, PNorm = 1619.2676, GNorm = 2.5688, lr_0 = 3.3372e-04
Loss = 1.9459e+00, PNorm = 1619.3277, GNorm = 3.8917, lr_0 = 3.3365e-04
Loss = 1.9157e+00, PNorm = 1619.3957, GNorm = 3.2005, lr_0 = 3.3359e-04
Loss = 1.8429e+00, PNorm = 1619.4647, GNorm = 1.9944, lr_0 = 3.3352e-04
Loss = 1.7490e+00, PNorm = 1619.5356, GNorm = 3.2719, lr_0 = 3.3345e-04
Loss = 1.8051e+00, PNorm = 1619.5887, GNorm = 2.4436, lr_0 = 3.3339e-04
Loss = 1.8855e+00, PNorm = 1619.6342, GNorm = 2.7471, lr_0 = 3.3332e-04
Loss = 1.9690e+00, PNorm = 1619.6808, GNorm = 2.2649, lr_0 = 3.3326e-04
Loss = 1.8091e+00, PNorm = 1619.7365, GNorm = 2.3069, lr_0 = 3.3319e-04
Loss = 1.7516e+00, PNorm = 1619.7915, GNorm = 2.3118, lr_0 = 3.3313e-04
Loss = 1.8290e+00, PNorm = 1619.8397, GNorm = 1.9745, lr_0 = 3.3306e-04
Loss = 1.7108e+00, PNorm = 1619.8909, GNorm = 2.1996, lr_0 = 3.3300e-04
Loss = 1.8866e+00, PNorm = 1619.9448, GNorm = 2.1238, lr_0 = 3.3293e-04
Loss = 1.8707e+00, PNorm = 1620.0021, GNorm = 2.3967, lr_0 = 3.3287e-04
Loss = 1.8290e+00, PNorm = 1620.0671, GNorm = 2.2915, lr_0 = 3.3280e-04
Loss = 1.8644e+00, PNorm = 1620.1167, GNorm = 2.7076, lr_0 = 3.3274e-04
Loss = 1.8438e+00, PNorm = 1620.1595, GNorm = 1.9811, lr_0 = 3.3267e-04
Loss = 1.8439e+00, PNorm = 1620.2030, GNorm = 3.6840, lr_0 = 3.3261e-04
Loss = 2.0294e+00, PNorm = 1620.2543, GNorm = 2.3211, lr_0 = 3.3254e-04
Loss = 1.7841e+00, PNorm = 1620.3151, GNorm = 2.1330, lr_0 = 3.3248e-04
Loss = 1.7638e+00, PNorm = 1620.3740, GNorm = 3.8244, lr_0 = 3.3241e-04
Loss = 1.8839e+00, PNorm = 1620.4258, GNorm = 2.7353, lr_0 = 3.3235e-04
Loss = 2.0223e+00, PNorm = 1620.4951, GNorm = 2.7731, lr_0 = 3.3228e-04
Loss = 1.8691e+00, PNorm = 1620.5616, GNorm = 2.2728, lr_0 = 3.3222e-04
Loss = 1.7959e+00, PNorm = 1620.6194, GNorm = 2.1827, lr_0 = 3.3215e-04
Loss = 2.1094e+00, PNorm = 1620.6741, GNorm = 2.5496, lr_0 = 3.3209e-04
Loss = 1.9750e+00, PNorm = 1620.7327, GNorm = 2.2109, lr_0 = 3.3202e-04
Loss = 1.7847e+00, PNorm = 1620.7941, GNorm = 2.8596, lr_0 = 3.3196e-04
Loss = 1.7955e+00, PNorm = 1620.8593, GNorm = 2.0154, lr_0 = 3.3189e-04
Loss = 1.7769e+00, PNorm = 1620.9196, GNorm = 2.0584, lr_0 = 3.3183e-04
Loss = 1.8176e+00, PNorm = 1620.9718, GNorm = 2.9162, lr_0 = 3.3176e-04
Loss = 1.8034e+00, PNorm = 1621.0266, GNorm = 5.1479, lr_0 = 3.3170e-04
Loss = 1.7798e+00, PNorm = 1621.0752, GNorm = 3.1620, lr_0 = 3.3163e-04
Loss = 1.8345e+00, PNorm = 1621.1319, GNorm = 1.9898, lr_0 = 3.3157e-04
Loss = 1.8292e+00, PNorm = 1621.2049, GNorm = 2.1320, lr_0 = 3.3150e-04
Loss = 1.8931e+00, PNorm = 1621.2805, GNorm = 2.2580, lr_0 = 3.3144e-04
Loss = 1.7704e+00, PNorm = 1621.3382, GNorm = 2.1767, lr_0 = 3.3137e-04
Loss = 1.7155e+00, PNorm = 1621.3841, GNorm = 3.6217, lr_0 = 3.3131e-04
Loss = 1.8544e+00, PNorm = 1621.4293, GNorm = 3.1672, lr_0 = 3.3124e-04
Loss = 1.7651e+00, PNorm = 1621.4744, GNorm = 2.3839, lr_0 = 3.3118e-04
Loss = 1.9075e+00, PNorm = 1621.5230, GNorm = 2.3575, lr_0 = 3.3111e-04
Loss = 1.8230e+00, PNorm = 1621.5752, GNorm = 2.4042, lr_0 = 3.3105e-04
Loss = 1.8593e+00, PNorm = 1621.6259, GNorm = 2.2265, lr_0 = 3.3098e-04
Loss = 1.8525e+00, PNorm = 1621.6763, GNorm = 2.8088, lr_0 = 3.3092e-04
Loss = 1.9664e+00, PNorm = 1621.7262, GNorm = 2.3316, lr_0 = 3.3085e-04
Loss = 1.8925e+00, PNorm = 1621.7884, GNorm = 2.8911, lr_0 = 3.3079e-04
Loss = 1.6732e+00, PNorm = 1621.8516, GNorm = 2.1115, lr_0 = 3.3072e-04
Loss = 1.9279e+00, PNorm = 1621.9118, GNorm = 1.9082, lr_0 = 3.3066e-04
Loss = 1.8476e+00, PNorm = 1621.9762, GNorm = 2.4130, lr_0 = 3.3059e-04
Loss = 1.8071e+00, PNorm = 1622.0447, GNorm = 2.7189, lr_0 = 3.3053e-04
Loss = 1.8300e+00, PNorm = 1622.1096, GNorm = 2.8131, lr_0 = 3.3046e-04
Loss = 1.8392e+00, PNorm = 1622.1723, GNorm = 2.6573, lr_0 = 3.3040e-04
Loss = 1.7095e+00, PNorm = 1622.2298, GNorm = 2.9116, lr_0 = 3.3033e-04
Loss = 1.6765e+00, PNorm = 1622.2892, GNorm = 2.2888, lr_0 = 3.3027e-04
Loss = 1.8257e+00, PNorm = 1622.3588, GNorm = 3.3465, lr_0 = 3.3020e-04
Loss = 1.7918e+00, PNorm = 1622.4121, GNorm = 2.2230, lr_0 = 3.3014e-04
Loss = 1.8508e+00, PNorm = 1622.4601, GNorm = 2.7866, lr_0 = 3.3008e-04
Loss = 1.8264e+00, PNorm = 1622.5100, GNorm = 2.6734, lr_0 = 3.3001e-04
Loss = 1.8330e+00, PNorm = 1622.5674, GNorm = 2.1998, lr_0 = 3.2995e-04
Loss = 1.8076e+00, PNorm = 1622.6431, GNorm = 2.4027, lr_0 = 3.2988e-04
Loss = 1.7495e+00, PNorm = 1622.7025, GNorm = 2.1408, lr_0 = 3.2982e-04
Loss = 1.7723e+00, PNorm = 1622.7468, GNorm = 2.7555, lr_0 = 3.2975e-04
Loss = 1.8017e+00, PNorm = 1622.7974, GNorm = 2.1581, lr_0 = 3.2969e-04
Loss = 1.8943e+00, PNorm = 1622.8715, GNorm = 2.3560, lr_0 = 3.2962e-04
Loss = 1.8616e+00, PNorm = 1622.9429, GNorm = 2.2603, lr_0 = 3.2956e-04
Loss = 1.8545e+00, PNorm = 1623.0026, GNorm = 2.1657, lr_0 = 3.2949e-04
Loss = 1.8266e+00, PNorm = 1623.0612, GNorm = 2.8152, lr_0 = 3.2943e-04
